Ophiobolus,7
Dyrithium,7
Tuckermanella,7
Cyphellostereum,7
Bispora,7
Heppia,7
Trebouxia,7
Belonopsis,7
Auriporia,7
Tinctoporellus,7
Ustilaginoideae,7
Varicellaria,7
Pleurotellus,7
Ceraceomerulius,7
Discoxylaria,7
Lignoscripta,7
Xylographa,7
Sphaeropsis,7
Lophiotrema,7
Leiotrametes,7
Erikssonopsis,7
Stephanopus,7
Masonhalea,7
Cenangiopsis,7
Sedecula,8
Allomyces,8
Genabea,8
Irpicodon,8
Balanophora,8
Neottia,8
Paraxerula,8
Stachybotrys,8
Balsamia,8
Peroneutypa,8
Ijuhya,8
Tilletia,8
Sarcoxylon,8
Phaeosolenia,8
Sarcoleotia,8
Athelidium,8
Polycephelomyces,8
Botryolepraria,8
Pleuricospora,8
Vainionora,8
Thyrea,8
Diorygma,8
Geodina,8
Genea,8
Hobsonia,8
Nodulisporium,8
Calycina,8
Discostroma,8
Haddowia,8
Bryocaulon,8
Dictyocephalos,8
Cystoagaricus,8
Alutaceodontia,8
Aschersonia,8
Sphaerosporella,8
Psoroma,8
Claussenomyces,8
Lopadostoma,8
Stromatographium,8
Ropalospora,8
Melanconiella,8
Octospora,8
Coniothyrium,8
Pseudaleuria,8
Amaurochaete,9
Nectriella,9
Xylophallus,9
Cystostereum,9
Ceratiomxya,9
Pseudosarcosoma,9
Globulicium,9
Turbinellus,9
Ascotremella,9
Protomerulius,9
Saccharomyces,9
Relicina,9
Octosporopsis,9
Cercospora,9
Bertia,9
Tricharia,9
Elaphocordyceps,9
Richoniella,9
Hymenelia,9
Scytinium,9
Laxitextum,9
Clarkeinda,9
Inermisia,9
Pseudophacidium,9
Fibroporia,9
Brodoa,9
Phacopsis,9
Pyrenopsis,9
Meruliopsis,9
Albotricha,9
Cladia,9
Marthamyces,9
Pleonectria,9
Megalospora,9
Aecidium,9
Calonectria,10
Rhizochaete,10
Pseudosagedia,10
Myriosclerotinia,10
Chlorosplenium,10
Datroniella,10
Sclerococcum,10
Sporormia,10
Royoporus,10
Xanthagaricus,10
Microdochium,10
Donadinia,10
Paullicorticium,10
Sphacelotheca,10
Cytinus,10
Mycetophila,10
Callirhytis,10
Saccobolus,10
Thyronectria,10
Dencoeliopsis,10
Epichloe,10
Botryosporium,10
Laeticorticium,10
Nematogonium,10
Gloeodontia,10
Strangospora,10
Gyrophragmium,10
Neobarya,10
Typhrasa,10
Discodiaporthe,10
Mycoporum,10
Acanthophysellum,11
Corallomycetella,11
Sphaeronaema,11
Fissurina,11
Ocellomma,11
Fluviostroma,11
Capronia,11
Mytilinidion,11
Therrya,11
Galactinia,11
Mutatoderma,11
Anomoporia,11
Hydropunctaria,11
Lecidoma,11
Cribbea,11
Mortierella,11
Clonostachys,11
Entoleuca,11
Boletinus,11
Schizoxylon,11
Rhinotrichum,11
Neohypodiscus,11
Ingvariella,11
Pseudocercospora,11
Stemonaria,11
Asterostroma,11
Licea,12
Prunulus,12
Trichocoma,12
Lepidoderma,12
Helosis,12
Chamaemyces,12
Sydowiella,12
Scytinopogon,12
Tomentellastrum,12
Massaria,12
Stigmatolemma,12
Sphaerostilbella,12
Gloeomucro,12
Pachyphlodes,12
Pustularia,12
Echinochaete,12
Pezicula,12
Camarophyllus,12
Phyllactinia,12
Urceolella,12
Calostilbella,12
Psilolechia,12
Fibrodontia,12
Parascutellinia,13
Helicobasidium,13
Gelasinospora,13
Calloria,13
Lunularia,13
Stemphylium,13
Rhizoctonia,13
Gloniopsis,13
Cumminsiella,13
Arthuriomyces,13
Cyclomyces,13
Plasmopara,13
Insiticia,13
Thaxteriella,13
Lathagrium,13
Cercidospora,13
Mycosphaerella,13
Rossbeevera,13
Leptorhaphis,13
Rhopalogaster,13
Ligiella,13
Bilimbia,13
Helicogloea,13
Leprieuria,13
Lophium,13
Protopannaria,13
Dactylospora,13
Catinella,14
Boschniakia,14
Kriegeria,14
Psilopezia,14
Phytophthora,14
Choiromyces,14
Nematogonum,14
Echinoporia,14
Luciotrichus,14
Schenella,14
Alboleptonia,14
Colus,14
Pezizomycotina,14
Mycocalia,14
Mycopan,14
Veloporphyrellus,14
Dentipellis,14
Leucophleps,14
Lepidostroma,14
Collybiopsis,14
Pseudopithyella,14
Glyphium,14
Siphula,14
Dothiora,14
Colletotrichum,14
Skyttea,14
Hirsutella,14
Trappea,14
Podoserpula,14
Eutypella,14
Calopadia,14
Strobiloscypha,14
Elasmomyces,14
Achroomyces,14
Byssosphaeria,14
Porpoloma,14
Tomophagus,14
Amylocorticium,14
Aspilidea,15
Cladosporium,15
Lecanactis,15
Leptosporomyces,15
Lindtneria,15
Spilopodia,15
Ahtiana,15
Wilcoxina,15
Stromatoscypha,15
Melogramma,15
Schadonia,15
Phyllopsora,15
Arachnion,15
Pachykytospora,15
Pestalotia,15
Candelina,15
Herteliana,15
Cryphonectria,15
Underwoodia,15
Hesperomyces,15
Endocronartium,16
Pseudofavolus,16
Mucor,16
Myriophacidium,16
Crustomyces,16
Inflatostereum,16
Clavicorona,16
Bellemerea,16
Chaetosphaerella,16
Cerinomyces,16
Loreleia,16
Amyloxenasma,16
Lichina,16
Bionectria,16
Conferticium,16
Pleuroflammula,16
Kauffmania,16
Septoria,16
Kaernefeltia,16
Cristinia,16
Chrismofulvea,17
Brigantiaea,17
Torrendiella,17
Chaenotheca,17
Pleospora,17
Sericeomyces,17
Microsphaera,17
Junghuhnia,17
Bacidina,17
Aculops,17
Datronia,17
Cucurbitaria,17
Terfezia,17
Rimularia,17
Staurothele,17
Gloeohypochnicium,17
Entomophthora,17
Pseudephebe,17
Boidinia,17
Hygrophorocybe,17
Protocrea,17
Verticillium,17
Coleosporium,17
Placynthiella,18
Amparoina,18
Helminthosporium,18
Pachycudonia,18
Lawrynomyces,18
Carbonea,18
Graphina,18
Polydesmia,18
Unguiculariopsis,18
Eutypa,18
Erysiphe,18
Ruhlandiella,18
Stiptophyllum,18
Dactylina,18
Bulgariella,18
Psorula,18
Anthostoma,18
Dicranophora,18
Diaporthe,18
Phaeonematoloma,18
Flaviporus,18
Exsudoporus,19
Physarella,19
Biatoropsis,19
Muellerella,19
Valsa,19
Eryniopsis,19
Nodulosphaeria,19
Polyporoletus,19
Marchandiomyces,19
Capitotricha,19
Phyllosticta,19
Tapesia,19
Sigridea,19
Endococcus,19
Octaviania,19
Leptospora,19
Ryvardenia,19
Mycoblastus,19
Rubinoboletus,19
Acrospermum,19
Gymnoconia,19
Nodobryoria,20
Ramaricium,20
Hypocreopsis,20
Oidium,20
Calicium,20
Leucocortinarius,20
Lichenodiplis,20
Asproinocybe,20
Pycnothelia,20
Sordaria,20
Fuscocerrena,20
Hydnodon,20
Ionaspis,20
Perichaena,20
Torrubiella,20
Marchantiophyta,20
Diplomitoporus,20
Tornabenia,20
Botryohypochnus,21
Peronospora,21
Dematioscypha,21
Muscinupta,21
Rhizomorpha,21
Acanthobasidium,21
Patellariopsis,21
Ramboldia,21
Herpotrichia,21
Lindbladia,21
Subulicystidium,21
Neobulgaria,21
Protubera,21
Epipogium,21
Crustoderma,21
Velutarina,22
Vararia,22
Laeticutis,22
Collemopsidium,22
Thelotrema,22
Penicilliopsis,22
Gloiocephala,22
Chaetothiersia,22
Aurantiporus,22
Cytidia,22
Ionomidotis,22
Discinella,22
Phaeosphaeria,22
Schizothecium,23
Cosmospora,23
Multifurca,23
Hyphodermella,23
Chamonixia,23
Diatrypella,23
Erythricium,23
Cleistocybe,23
Lamprospora,23
Dendrographa,23
Conopholis,23
Oligonema,23
Barssia,23
Mythicomyces,24
Chlamydopus,24
Moelleriella,24
Phlebiella,24
Bulbothrix,24
Ophiostoma,24
Staheliomyces,24
Lecanographa,24
Leucogyrophana,24
Glonium,24
Gymnogaster,25
Coelocaulon,25
Rhytidhysteron,25
Cryptothecia,25
Hydnocristella,25
Coryne,25
Hyphodiscus,25
Galeropsis,25
Podosordaria,25
Scopuloides,25
Amyloporia,25
Dendriscocaulon,25
Neoalbatrellus,25
Byssoloma,25
Melanomma,26
Melaspilea,26
Placopsis,26
Pestalotiopsis,26
Dichomitus,26
Patinellaria,26
Campanophyllum,26
Phellinopsis,26
Rheubarbariboletus,26
Coprotus,27
Astrosporina,27
Pseudotomentella,27
Abrothallus,27
Aphanobasidium,27
Alternaria,27
Entocybe,27
Descomyces,27
Dasyscyphella,27
Porostereum,27
Botrytis,27
Eichleriella,27
Zelleromyces,27
Arctoparmelia,28
Thamnolia,28
Gloiodon,28
Setchelliogaster,28
Usnocetraria,28
Eriopezia,28
Lichinella,28
Hyalorbilia,28
Plicatura,28
Lichenostigma,28
Lichenothelia,29
Amylostereum,29
Ramularia,29
Lobariella,29
Omphaliaster,29
Nitschkia,29
Porina,29
Iodophanus,29
Purpureocillium,29
Sphinctrina,29
Pseudocraterellus,29
Clavascidium,29
Oedohysterium,30
Helvellosebacina,30
Litschauerella,30
Hemitomes,30
Sporormiella,30
Tatraea,30
Gyalecta,30
Coltriciella,30
Massalongia,30
Chaetocalathus,30
Natantiella,31
Sidera,31
Trichophaea,31
Patellaria,31
Normandina,31
Stypella,31
Monilinia,31
Hypocenomyce,31
Karstenia,31
Chaetosphaeria,31
Bridgeoporus,31
Bactridium,31
Lamproderma,31
Pyrrhoglossum,31
Alpova,31
Aphelaria,32
Ophioparma,32
Merismodes,32
Cyathicula,32
Polychidium,32
Rhizopus,32
Tricharina,32
Physciella,33
Hydnotrya,33
Minutoexcipula,33
Pyrofomes,33
Thelopsis,34
Tilachlidium,34
Haematomma,34
Lachnella,34
