	id_temp	official_name_id
0	2	2.0
1	3	3.0
2	11	11.0
3	15	15.0
4	19	19.0
5	21	21.0
6	24	24.0
7	26	26.0
8	28	28.0
9	29	29.0
10	35	35.0
11	36	36.0
12	44	44.0
13	46	46.0
14	47	47.0
15	48	48.0
16	52	52.0
17	53	53.0
18	57	57.0
19	61	61.0
20	67	67.0
21	69	69.0
22	73	73.0
23	74	74.0
24	76	76.0
25	77	77.0
26	78	78.0
27	79	79.0
28	82	82.0
29	83	83.0
30	84	84.0
31	87	87.0
32	88	88.0
33	93	93.0
34	94	94.0
35	97	97.0
36	100	100.0
37	108	108.0
38	112	112.0
39	113	113.0
40	114	114.0
41	115	115.0
42	120	120.0
43	122	122.0
44	127	127.0
45	128	128.0
46	139	139.0
47	145	145.0
48	146	146.0
49	150	150.0
50	153	153.0
51	155	155.0
52	156	156.0
53	158	158.0
54	161	161.0
55	162	162.0
56	168	168.0
57	169	169.0
58	172	172.0
59	180	180.0
60	183	183.0
61	184	184.0
62	189	189.0
63	191	191.0
64	192	192.0
65	195	195.0
66	198	198.0
67	202	202.0
68	204	204.0
69	205	205.0
70	206	206.0
71	207	207.0
72	214	214.0
73	228	228.0
74	241	241.0
75	251	251.0
76	252	252.0
77	257	257.0
78	259	259.0
79	263	263.0
80	272	272.0
81	274	274.0
82	275	275.0
83	279	279.0
84	282	282.0
85	285	285.0
86	286	286.0
87	287	287.0
88	289	289.0
89	290	290.0
90	292	292.0
91	294	294.0
92	295	295.0
93	297	297.0
94	304	304.0
95	308	308.0
96	315	315.0
97	317	317.0
98	319	319.0
99	327	327.0
100	329	329.0
101	330	330.0
102	333	333.0
103	336	336.0
104	338	338.0
105	339	339.0
106	347	347.0
107	350	350.0
108	352	352.0
109	355	355.0
110	356	356.0
111	361	361.0
112	362	362.0
113	363	363.0
114	365	365.0
115	366	366.0
116	367	367.0
117	377	377.0
118	380	380.0
119	383	383.0
120	386	386.0
121	390	390.0
122	393	393.0
123	394	394.0
124	397	397.0
125	402	402.0
126	406	406.0
127	410	410.0
128	412	412.0
129	413	413.0
130	418	418.0
131	419	419.0
132	421	421.0
133	425	425.0
134	427	427.0
135	430	430.0
136	433	433.0
137	438	438.0
138	441	441.0
139	443	443.0
140	448	448.0
141	449	449.0
142	466	466.0
143	469	469.0
144	473	473.0
145	474	474.0
146	476	476.0
147	482	482.0
148	483	483.0
149	484	484.0
150	485	485.0
151	490	490.0
152	494	494.0
153	495	495.0
154	496	496.0
155	498	498.0
156	499	499.0
157	501	501.0
158	502	502.0
159	504	504.0
160	507	507.0
161	511	511.0
162	512	512.0
163	514	514.0
164	518	518.0
165	521	521.0
166	522	522.0
167	524	524.0
168	529	529.0
169	532	532.0
170	533	533.0
171	536	536.0
172	538	538.0
173	542	542.0
174	548	548.0
175	550	550.0
176	553	553.0
177	554	554.0
178	556	556.0
179	563	563.0
180	566	566.0
181	567	567.0
182	568	568.0
183	569	569.0
184	571	571.0
185	575	575.0
186	576	576.0
187	577	577.0
188	585	585.0
189	587	587.0
190	588	588.0
191	591	591.0
192	595	595.0
193	597	597.0
194	598	598.0
195	602	602.0
196	607	607.0
197	612	612.0
198	614	614.0
199	616	616.0
200	618	618.0
201	619	619.0
202	620	620.0
203	625	625.0
204	626	626.0
205	627	627.0
206	632	632.0
207	640	640.0
208	643	643.0
209	645	645.0
210	648	648.0
211	649	649.0
212	653	653.0
213	655	655.0
214	656	656.0
215	659	659.0
216	660	660.0
217	662	662.0
218	664	664.0
219	667	667.0
220	668	668.0
221	671	671.0
222	674	674.0
223	675	675.0
224	676	676.0
225	683	683.0
226	685	685.0
227	686	686.0
228	688	688.0
229	689	689.0
230	690	690.0
231	692	692.0
232	694	694.0
233	695	695.0
234	698	698.0
235	699	699.0
236	704	704.0
237	705	705.0
238	708	708.0
239	710	710.0
240	711	711.0
241	715	715.0
242	716	716.0
243	717	717.0
244	719	719.0
245	723	723.0
246	724	724.0
247	725	725.0
248	728	728.0
249	729	729.0
250	730	730.0
251	734	734.0
252	737	737.0
253	740	740.0
254	741	741.0
255	742	742.0
256	743	743.0
257	744	744.0
258	746	746.0
259	748	748.0
260	751	751.0
261	752	752.0
262	753	753.0
263	754	754.0
264	755	755.0
265	756	756.0
266	759	759.0
267	760	760.0
268	761	761.0
269	763	763.0
270	764	764.0
271	767	767.0
272	768	768.0
273	770	770.0
274	772	772.0
275	775	775.0
276	779	779.0
277	780	780.0
278	782	782.0
279	783	783.0
280	784	784.0
281	785	785.0
282	787	787.0
283	791	791.0
284	792	792.0
285	794	794.0
286	808	808.0
287	810	810.0
288	812	812.0
289	818	818.0
290	821	821.0
291	825	825.0
292	826	826.0
293	828	828.0
294	829	829.0
295	833	833.0
296	834	834.0
297	835	835.0
298	838	838.0
299	841	841.0
300	842	842.0
301	843	843.0
302	845	845.0
303	846	846.0
304	847	847.0
305	850	850.0
306	851	851.0
307	853	853.0
308	856	856.0
309	857	857.0
310	860	860.0
311	863	863.0
312	866	866.0
313	872	872.0
314	873	873.0
315	877	877.0
316	883	883.0
317	886	886.0
318	888	888.0
319	891	891.0
320	893	893.0
321	895	895.0
322	898	898.0
323	899	899.0
324	900	900.0
325	905	905.0
326	909	909.0
327	910	910.0
328	914	914.0
329	917	917.0
330	918	918.0
331	919	919.0
332	921	921.0
333	923	923.0
334	926	926.0
335	935	935.0
336	936	936.0
337	937	937.0
338	938	938.0
339	940	940.0
340	941	941.0
341	943	943.0
342	945	945.0
343	949	949.0
344	952	952.0
345	953	953.0
346	954	954.0
347	955	955.0
348	956	956.0
349	958	958.0
350	962	962.0
351	965	965.0
352	968	968.0
353	970	970.0
354	973	973.0
355	976	976.0
356	980	980.0
357	985	985.0
358	986	986.0
359	987	987.0
360	990	990.0
361	992	992.0
362	993	993.0
363	994	994.0
364	995	995.0
365	996	996.0
366	997	997.0
367	998	998.0
368	1001	1001.0
369	1006	1006.0
370	1008	1008.0
371	1009	1009.0
372	1010	1010.0
373	1011	1011.0
374	1013	1013.0
375	1014	1014.0
376	1015	1015.0
377	1016	1016.0
378	1019	1019.0
379	1022	1022.0
380	1030	1030.0
381	1031	1031.0
382	1032	1032.0
383	1033	1033.0
384	1034	1034.0
385	1036	1036.0
386	1038	1038.0
387	1039	1039.0
388	1040	1040.0
389	1042	1042.0
390	1043	1043.0
391	1045	1045.0
392	1046	1046.0
393	1047	1047.0
394	1049	1049.0
395	1050	1050.0
396	1053	1053.0
397	1055	1055.0
398	1058	1058.0
399	1074	1074.0
400	1075	1075.0
401	1079	1079.0
402	1081	1081.0
403	1083	1083.0
404	1085	1085.0
405	1086	1086.0
406	1087	1087.0
407	1089	1089.0
408	1092	1092.0
409	1098	1098.0
410	1099	1099.0
411	1106	1106.0
412	1121	1121.0
413	1124	1124.0
414	1129	1129.0
415	1130	1130.0
416	1133	1133.0
417	1134	1134.0
418	1135	1135.0
419	1138	1138.0
420	1139	1139.0
421	1142	1142.0
422	1144	1144.0
423	1149	1149.0
424	1151	1151.0
425	1152	1152.0
426	1153	1153.0
427	1156	1156.0
428	1162	1162.0
429	1169	1169.0
430	1170	1170.0
431	1180	1180.0
432	1182	1182.0
433	1187	1187.0
434	1188	1188.0
435	1190	1190.0
436	1193	1193.0
437	1196	1196.0
438	1198	1198.0
439	1199	1199.0
440	1200	1200.0
441	1203	1203.0
442	1206	1206.0
443	1207	1207.0
444	1209	1209.0
445	1210	1210.0
446	1211	1211.0
447	1212	1212.0
448	1213	1213.0
449	1214	1214.0
450	1221	1221.0
451	1224	1224.0
452	1229	1229.0
453	1231	1231.0
454	1234	1234.0
455	1238	1238.0
456	1239	1239.0
457	1240	1240.0
458	1242	1242.0
459	1245	1245.0
460	1249	1249.0
461	1250	1250.0
462	1256	1256.0
463	1260	1260.0
464	1261	1261.0
465	1262	1262.0
466	1263	1263.0
467	1266	1266.0
468	1268	1268.0
469	1270	1270.0
470	1272	1272.0
471	1273	1273.0
472	1278	1278.0
473	1279	1279.0
474	1280	1280.0
475	1282	1282.0
476	1283	1283.0
477	1284	1284.0
478	1285	1285.0
479	1286	1286.0
480	1289	1289.0
481	1290	1290.0
482	1291	1291.0
483	1296	1296.0
484	1297	1297.0
485	1298	1298.0
486	1300	1300.0
487	1301	1301.0
488	1302	1302.0
489	1303	1303.0
490	1304	1304.0
491	1307	1307.0
492	1308	1308.0
493	1312	1312.0
494	1314	1314.0
495	1316	1316.0
496	1318	1318.0
497	1321	1321.0
498	1325	1325.0
499	1326	1326.0
500	1327	1327.0
501	1328	1328.0
502	1329	1329.0
503	1330	1330.0
504	1331	1331.0
505	1332	1332.0
506	1335	1335.0
507	1336	1336.0
508	1337	1337.0
509	1338	1338.0
510	1339	1339.0
511	1340	1340.0
512	1347	1347.0
513	1349	1349.0
514	1352	1352.0
515	1353	1353.0
516	1354	1354.0
517	1355	1355.0
518	1356	1356.0
519	1357	1357.0
520	1359	1359.0
521	1363	1363.0
522	1364	1364.0
523	1366	1366.0
524	1367	1367.0
525	1368	1368.0
526	1369	1369.0
527	1376	1376.0
528	1377	1377.0
529	1379	1379.0
530	1383	1383.0
531	1384	1384.0
532	1385	1385.0
533	1388	1388.0
534	1390	1390.0
535	1391	1391.0
536	1393	1393.0
537	1395	1395.0
538	1396	1396.0
539	1399	1399.0
540	1400	1400.0
541	1401	1401.0
542	1402	1402.0
543	1408	1408.0
544	1409	1409.0
545	1410	1410.0
546	1419	1419.0
547	1420	1420.0
548	1424	1424.0
549	1425	1425.0
550	1430	1430.0
551	1437	1437.0
552	1440	1440.0
553	1441	1441.0
554	1443	1443.0
555	1446	1446.0
556	1447	1447.0
557	1448	1448.0
558	1449	1449.0
559	1451	1451.0
560	1452	1452.0
561	1453	1453.0
562	1454	1454.0
563	1456	1456.0
564	1457	1457.0
565	1458	1458.0
566	1459	1459.0
567	1460	1460.0
568	1462	1462.0
569	1463	1463.0
570	1464	1464.0
571	1468	1468.0
572	1470	1470.0
573	1476	1476.0
574	1477	1477.0
575	1478	1478.0
576	1479	1479.0
577	1480	1480.0
578	1482	1482.0
579	1515	1515.0
580	1516	1516.0
581	1517	1517.0
582	1518	1518.0
583	1522	1522.0
584	1523	1523.0
585	1525	1525.0
586	1526	1526.0
587	1532	1532.0
588	1536	1536.0
589	1549	1549.0
590	1551	1551.0
591	1553	1553.0
592	1554	1554.0
593	1556	1556.0
594	1561	1561.0
595	1562	1562.0
596	1570	1570.0
597	1573	1573.0
598	1575	1575.0
599	1578	1578.0
600	1581	1581.0
601	1582	1582.0
602	1585	1585.0
603	1586	1586.0
604	1587	1587.0
605	1588	1588.0
606	1589	1589.0
607	1593	1593.0
608	1594	1594.0
609	1597	1597.0
610	1598	1598.0
611	1603	1603.0
612	1604	1604.0
613	1607	1607.0
614	1608	1608.0
615	1609	1609.0
616	1613	1613.0
617	1618	1618.0
618	1621	1621.0
619	1622	1622.0
620	1623	1623.0
621	1624	1624.0
622	1626	1626.0
623	1628	1628.0
624	1632	1632.0
625	1643	1643.0
626	1651	1651.0
627	1653	1653.0
628	1654	1654.0
629	1656	1656.0
630	1657	1657.0
631	1658	1658.0
632	1659	1659.0
633	1661	1661.0
634	1663	1663.0
635	1664	1664.0
636	1666	1666.0
637	1667	1667.0
638	1669	1669.0
639	1671	1671.0
640	1672	1672.0
641	1682	1682.0
642	1683	1683.0
643	1685	1685.0
644	1687	1687.0
645	1688	1688.0
646	1691	1691.0
647	1692	1692.0
648	1708	1708.0
649	1710	1710.0
650	1711	1711.0
651	1716	1716.0
652	1722	1722.0
653	1723	1723.0
654	1724	1724.0
655	1726	1726.0
656	1727	1727.0
657	1728	1728.0
658	1729	1729.0
659	1730	1730.0
660	1731	1731.0
661	1732	1732.0
662	1733	1733.0
663	1734	1734.0
664	1735	1735.0
665	1736	1736.0
666	1737	1737.0
667	1740	1740.0
668	1741	1741.0
669	1746	1746.0
670	1748	1748.0
671	1753	1753.0
672	1756	1756.0
673	1759	1759.0
674	1761	1761.0
675	1762	1762.0
676	1765	1765.0
677	1775	1775.0
678	1778	1778.0
679	1779	1779.0
680	1780	1780.0
681	1781	1781.0
682	1782	1782.0
683	1783	1783.0
684	1784	1784.0
685	1785	1785.0
686	1787	1787.0
687	1792	1792.0
688	1798	1798.0
689	1800	1800.0
690	1801	1801.0
691	1803	1803.0
692	1804	1804.0
693	1805	1805.0
694	1810	1810.0
695	1811	1811.0
696	1813	1813.0
697	1815	1815.0
698	1817	1817.0
699	1819	1819.0
700	1820	1820.0
701	1821	1821.0
702	1822	1822.0
703	1823	1823.0
704	1824	1824.0
705	1830	1830.0
706	1837	1837.0
707	1840	1840.0
708	1846	1846.0
709	1847	1847.0
710	1848	1848.0
711	1850	1850.0
712	1851	1851.0
713	1852	1852.0
714	1853	1853.0
715	1855	1855.0
716	1857	1857.0
717	1859	1859.0
718	1860	1860.0
719	1861	1861.0
720	1864	1864.0
721	1867	1867.0
722	1869	1869.0
723	1872	1872.0
724	1874	1874.0
725	1876	1876.0
726	1877	1877.0
727	1879	1879.0
728	1880	1880.0
729	1881	1881.0
730	1882	1882.0
731	1883	1883.0
732	1884	1884.0
733	1885	1885.0
734	1886	1886.0
735	1888	1888.0
736	1889	1889.0
737	1890	1890.0
738	1891	1891.0
739	1892	1892.0
740	1893	1893.0
741	1894	1894.0
742	1895	1895.0
743	1896	1896.0
744	1897	1897.0
745	1898	1898.0
746	1900	1900.0
747	1901	1901.0
748	1903	1903.0
749	1905	1905.0
750	1908	1908.0
751	1909	1909.0
752	1910	1910.0
753	1911	1911.0
754	1912	1912.0
755	1913	1913.0
756	1914	1914.0
757	1915	1915.0
758	1916	1916.0
759	1917	1917.0
760	1918	1918.0
761	1920	1920.0
762	1921	1921.0
763	1935	1935.0
764	1936	1936.0
765	1939	1939.0
766	1940	1940.0
767	1941	1941.0
768	1942	1942.0
769	1943	1943.0
770	1944	1944.0
771	1946	1946.0
772	1947	1947.0
773	1948	1948.0
774	1949	1949.0
775	1950	1950.0
776	1951	1951.0
777	1952	1952.0
778	1953	1953.0
779	1954	1954.0
780	1955	1955.0
781	1956	1956.0
782	1957	1957.0
783	1958	1958.0
784	1959	1959.0
785	1960	1960.0
786	1962	1962.0
787	1963	1963.0
788	1964	1964.0
789	1965	1965.0
790	1967	1967.0
791	1968	1968.0
792	1969	1969.0
793	1970	1970.0
794	1972	1972.0
795	1973	1973.0
796	1974	1974.0
797	1975	1975.0
798	1976	1976.0
799	1979	1979.0
800	1981	1981.0
801	1984	1984.0
802	1985	1985.0
803	1986	1986.0
804	1987	1987.0
805	1988	1988.0
806	1989	1989.0
807	1990	1990.0
808	1991	1991.0
809	1993	1993.0
810	1994	1994.0
811	1995	1995.0
812	1996	1996.0
813	1997	1997.0
814	1998	1998.0
815	2002	2002.0
816	2004	2004.0
817	2006	2006.0
818	2007	2007.0
819	2008	2008.0
820	2009	2009.0
821	2011	2011.0
822	2012	2012.0
823	2013	2013.0
824	2014	2014.0
825	2015	2015.0
826	2016	2016.0
827	2018	2018.0
828	2019	2019.0
829	2020	2020.0
830	2021	2021.0
831	2022	2022.0
832	2023	2023.0
833	2024	2024.0
834	2025	2025.0
835	2026	2026.0
836	2027	2027.0
837	2028	2028.0
838	2029	2029.0
839	2032	2032.0
840	2033	2033.0
841	2034	2034.0
842	2035	2035.0
843	2036	2036.0
844	2038	2038.0
845	2039	2039.0
846	2042	2042.0
847	2043	2043.0
848	2044	2044.0
849	2045	2045.0
850	2052	2052.0
851	2054	2054.0
852	2055	2055.0
853	2057	2057.0
854	2059	2059.0
855	2060	2060.0
856	2061	2061.0
857	2062	2062.0
858	2063	2063.0
859	2064	2064.0
860	2065	2065.0
861	2066	2066.0
862	2067	2067.0
863	2068	2068.0
864	2069	2069.0
865	2071	2071.0
866	2072	2072.0
867	2074	2074.0
868	2075	2075.0
869	2076	2076.0
870	2077	2077.0
871	2078	2078.0
872	2084	2084.0
873	2085	2085.0
874	2087	2087.0
875	2094	2094.0
876	2095	2095.0
877	2098	2098.0
878	2099	2099.0
879	2101	2101.0
880	2118	2118.0
881	2119	2119.0
882	2120	2120.0
883	2121	2121.0
884	2122	2122.0
885	2123	2123.0
886	2124	2124.0
887	2125	2125.0
888	2129	2129.0
889	2131	2131.0
890	2134	2134.0
891	2135	2135.0
892	2136	2136.0
893	2138	2138.0
894	2139	2139.0
895	2140	2140.0
896	2141	2141.0
897	2143	2143.0
898	2146	2146.0
899	2147	2147.0
900	2148	2148.0
901	2153	2153.0
902	2154	2154.0
903	2162	2162.0
904	2164	2164.0
905	2169	2169.0
906	2170	2170.0
907	2171	2171.0
908	2172	2172.0
909	2175	2175.0
910	2177	2177.0
911	2178	2178.0
912	2181	2181.0
913	2182	2182.0
914	2183	2183.0
915	2184	2184.0
916	2185	2185.0
917	2188	2188.0
918	2189	2189.0
919	2190	2190.0
920	2191	2191.0
921	2207	2207.0
922	2209	2209.0
923	2212	2212.0
924	2213	2213.0
925	2214	2214.0
926	2215	2215.0
927	2219	2219.0
928	2220	2220.0
929	2223	2223.0
930	2225	2225.0
931	2228	2228.0
932	2229	2229.0
933	2230	2230.0
934	2231	2231.0
935	2232	2232.0
936	2233	2233.0
937	2234	2234.0
938	2235	2235.0
939	2242	2242.0
940	2252	2252.0
941	2257	2257.0
942	2258	2258.0
943	2262	2262.0
944	2263	2263.0
945	2264	2264.0
946	2265	2265.0
947	2266	2266.0
948	2267	2267.0
949	2268	2268.0
950	2269	2269.0
951	2270	2270.0
952	2271	2271.0
953	2272	2272.0
954	2273	2273.0
955	2274	2274.0
956	2275	2275.0
957	2276	2276.0
958	2277	2277.0
959	2279	2279.0
960	2280	2280.0
961	2281	2281.0
962	2284	2284.0
963	2285	2285.0
964	2289	2289.0
965	2290	2290.0
966	2291	2291.0
967	2292	2292.0
968	2293	2293.0
969	2294	2294.0
970	2295	2295.0
971	2296	2296.0
972	2297	2297.0
973	2298	2298.0
974	2301	2301.0
975	2317	2317.0
976	2318	2318.0
977	2319	2319.0
978	2322	2322.0
979	2323	2323.0
980	2324	2324.0
981	2326	2326.0
982	2328	2328.0
983	2329	2329.0
984	2330	2330.0
985	2331	2331.0
986	2332	2332.0
987	2333	2333.0
988	2346	2346.0
989	2360	2360.0
990	2361	2361.0
991	2379	2379.0
992	2394	2394.0
993	2395	2395.0
994	2399	2399.0
995	2404	2404.0
996	2405	2405.0
997	2406	2406.0
998	2407	2407.0
999	2410	2410.0
1000	2411	2411.0
1001	2419	2419.0
1002	2421	2421.0
1003	2422	2422.0
1004	2423	2423.0
1005	2424	2424.0
1006	2425	2425.0
1007	2426	2426.0
1008	2427	2427.0
1009	2429	2429.0
1010	2430	2430.0
1011	2431	2431.0
1012	2432	2432.0
1013	2433	2433.0
1014	2434	2434.0
1015	2435	2435.0
1016	2436	2436.0
1017	2437	2437.0
1018	2438	2438.0
1019	2442	2442.0
1020	2443	2443.0
1021	2446	2446.0
1022	2447	2447.0
1023	2449	2449.0
1024	2450	2450.0
1025	2451	2451.0
1026	2453	2453.0
1027	2461	2461.0
1028	2463	2463.0
1029	2465	2465.0
1030	2466	2466.0
1031	2467	2467.0
1032	2470	2470.0
1033	2471	2471.0
1034	2472	2472.0
1035	2473	2473.0
1036	2474	2474.0
1037	2477	2477.0
1038	2478	2478.0
1039	2479	2479.0
1040	2480	2480.0
1041	2484	2484.0
1042	2485	2485.0
1043	2486	2486.0
1044	2487	2487.0
1045	2488	2488.0
1046	2489	2489.0
1047	2490	2490.0
1048	2491	2491.0
1049	2494	2494.0
1050	2495	2495.0
1051	2496	2496.0
1052	2497	2497.0
1053	2498	2498.0
1054	2500	2500.0
1055	2518	2518.0
1056	2539	2539.0
1057	2546	2546.0
1058	2566	2566.0
1059	2575	2575.0
1060	2577	2577.0
1061	2578	2578.0
1062	2579	2579.0
1063	2580	2580.0
1064	2583	2583.0
1065	2585	2585.0
1066	2586	2586.0
1067	2587	2587.0
1068	2588	2588.0
1069	2589	2589.0
1070	2590	2590.0
1071	2592	2592.0
1072	2594	2594.0
1073	2595	2595.0
1074	2596	2596.0
1075	2597	2597.0
1076	2598	2598.0
1077	2600	2600.0
1078	2601	2601.0
1079	2602	2602.0
1080	2603	2603.0
1081	2605	2605.0
1082	2608	2608.0
1083	2609	2609.0
1084	2610	2610.0
1085	2611	2611.0
1086	2612	2612.0
1087	2614	2614.0
1088	2615	2615.0
1089	2616	2616.0
1090	2617	2617.0
1091	2619	2619.0
1092	2624	2624.0
1093	2625	2625.0
1094	2626	2626.0
1095	2627	2627.0
1096	2631	2631.0
1097	2633	2633.0
1098	2634	2634.0
1099	2635	2635.0
1100	2637	2637.0
1101	2640	2640.0
1102	2641	2641.0
1103	2643	2643.0
1104	2644	2644.0
1105	2645	2645.0
1106	2647	2647.0
1107	2651	2651.0
1108	2652	2652.0
1109	2654	2654.0
1110	2655	2655.0
1111	2656	2656.0
1112	2668	2668.0
1113	2669	2669.0
1114	2670	2670.0
1115	2671	2671.0
1116	2672	2672.0
1117	2673	2673.0
1118	2675	2675.0
1119	2676	2676.0
1120	2677	2677.0
1121	2678	2678.0
1122	2679	2679.0
1123	2680	2680.0
1124	2681	2681.0
1125	2682	2682.0
1126	2683	2683.0
1127	2684	2684.0
1128	2685	2685.0
1129	2686	2686.0
1130	2687	2687.0
1131	2690	2690.0
1132	2698	2698.0
1133	2699	2699.0
1134	2701	2701.0
1135	2702	2702.0
1136	2704	2704.0
1137	2705	2705.0
1138	2710	2710.0
1139	2711	2711.0
1140	2712	2712.0
1141	2717	2717.0
1142	2718	2718.0
1143	2719	2719.0
1144	2720	2720.0
1145	2721	2721.0
1146	2723	2723.0
1147	2724	2724.0
1148	2725	2725.0
1149	2726	2726.0
1150	2727	2727.0
1151	2730	2730.0
1152	2731	2731.0
1153	2733	2733.0
1154	2734	2734.0
1155	2736	2736.0
1156	2739	2739.0
1157	2740	2740.0
1158	2741	2741.0
1159	2744	2744.0
1160	2748	2748.0
1161	2750	2750.0
1162	2752	2752.0
1163	2754	2754.0
1164	2755	2755.0
1165	2756	2756.0
1166	2757	2757.0
1167	2759	2759.0
1168	2760	2760.0
1169	2762	2762.0
1170	2763	2763.0
1171	2764	2764.0
1172	2765	2765.0
1173	2768	2768.0
1174	2771	2771.0
1175	2773	2773.0
1176	2774	2774.0
1177	2775	2775.0
1178	2776	2776.0
1179	2779	2779.0
1180	2780	2780.0
1181	2782	2782.0
1182	2784	2784.0
1183	2785	2785.0
1184	2787	2787.0
1185	2788	2788.0
1186	2789	2789.0
1187	2790	2790.0
1188	2791	2791.0
1189	2793	2793.0
1190	2794	2794.0
1191	2795	2795.0
1192	2797	2797.0
1193	2798	2798.0
1194	2800	2800.0
1195	2802	2802.0
1196	2803	2803.0
1197	2804	2804.0
1198	2805	2805.0
1199	2806	2806.0
1200	2807	2807.0
1201	2809	2809.0
1202	2810	2810.0
1203	2811	2811.0
1204	2812	2812.0
1205	2816	2816.0
1206	2817	2817.0
1207	2818	2818.0
1208	2819	2819.0
1209	2820	2820.0
1210	2822	2822.0
1211	2823	2823.0
1212	2824	2824.0
1213	2825	2825.0
1214	2826	2826.0
1215	2827	2827.0
1216	2829	2829.0
1217	2831	2831.0
1218	2835	2835.0
1219	2837	2837.0
1220	2848	2848.0
1221	2852	2852.0
1222	2853	2853.0
1223	2854	2854.0
1224	2855	2855.0
1225	2857	2857.0
1226	2858	2858.0
1227	2859	2859.0
1228	2860	2860.0
1229	2863	2863.0
1230	2864	2864.0
1231	2866	2866.0
1232	2867	2867.0
1233	2870	2870.0
1234	2871	2871.0
1235	2873	2873.0
1236	2874	2874.0
1237	2875	2875.0
1238	2876	2876.0
1239	2877	2877.0
1240	2878	2878.0
1241	2881	2881.0
1242	2882	2882.0
1243	2883	2883.0
1244	2889	2889.0
1245	2890	2890.0
1246	2891	2891.0
1247	2892	2892.0
1248	2893	2893.0
1249	2894	2894.0
1250	2895	2895.0
1251	2896	2896.0
1252	2909	2909.0
1253	2915	2915.0
1254	2916	2916.0
1255	2917	2917.0
1256	2918	2918.0
1257	2919	2919.0
1258	2920	2920.0
1259	2921	2921.0
1260	2922	2922.0
1261	2923	2923.0
1262	2927	2927.0
1263	2929	2929.0
1264	2932	2932.0
1265	2933	2933.0
1266	2934	2934.0
1267	2940	2940.0
1268	2941	2941.0
1269	2942	2942.0
1270	2943	2943.0
1271	2944	2944.0
1272	2946	2946.0
1273	2955	2955.0
1274	2965	2965.0
1275	2970	2970.0
1276	2977	2977.0
1277	2978	2978.0
1278	2979	2979.0
1279	2980	2980.0
1280	2981	2981.0
1281	2982	2982.0
1282	2983	2983.0
1283	2984	2984.0
1284	2985	2985.0
1285	2986	2986.0
1286	2992	2992.0
1287	2993	2993.0
1288	2994	2994.0
1289	2998	2998.0
1290	2999	2999.0
1291	3000	3000.0
1292	3002	3002.0
1293	3003	3003.0
1294	3004	3004.0
1295	3007	3007.0
1296	3008	3008.0
1297	3011	3011.0
1298	3013	3013.0
1299	3014	3014.0
1300	3015	3015.0
1301	3016	3016.0
1302	3017	3017.0
1303	3018	3018.0
1304	3019	3019.0
1305	3020	3020.0
1306	3022	3022.0
1307	3023	3023.0
1308	3024	3024.0
1309	3025	3025.0
1310	3027	3027.0
1311	3028	3028.0
1312	3029	3029.0
1313	3030	3030.0
1314	3031	3031.0
1315	3035	3035.0
1316	3036	3036.0
1317	3037	3037.0
1318	3038	3038.0
1319	3043	3043.0
1320	3044	3044.0
1321	3045	3045.0
1322	3051	3051.0
1323	3052	3052.0
1324	3053	3053.0
1325	3054	3054.0
1326	3056	3056.0
1327	3062	3062.0
1328	3068	3068.0
1329	3074	3074.0
1330	3083	3083.0
1331	3084	3084.0
1332	3085	3085.0
1333	3086	3086.0
1334	3087	3087.0
1335	3088	3088.0
1336	3089	3089.0
1337	3091	3091.0
1338	3092	3092.0
1339	3094	3094.0
1340	3096	3096.0
1341	3097	3097.0
1342	3099	3099.0
1343	3100	3100.0
1344	3101	3101.0
1345	3102	3102.0
1346	3104	3104.0
1347	3105	3105.0
1348	3106	3106.0
1349	3107	3107.0
1350	3108	3108.0
1351	3111	3111.0
1352	3112	3112.0
1353	3113	3113.0
1354	3114	3114.0
1355	3115	3115.0
1356	3116	3116.0
1357	3117	3117.0
1358	3118	3118.0
1359	3119	3119.0
1360	3121	3121.0
1361	3123	3123.0
1362	3124	3124.0
1363	3125	3125.0
1364	3130	3130.0
1365	3131	3131.0
1366	3132	3132.0
1367	3135	3135.0
1368	3136	3136.0
1369	3137	3137.0
1370	3139	3139.0
1371	3140	3140.0
1372	3141	3141.0
1373	3143	3143.0
1374	3145	3145.0
1375	3146	3146.0
1376	3147	3147.0
1377	3148	3148.0
1378	3149	3149.0
1379	3150	3150.0
1380	3152	3152.0
1381	3154	3154.0
1382	3155	3155.0
1383	3156	3156.0
1384	3157	3157.0
1385	3158	3158.0
1386	3159	3159.0
1387	3161	3161.0
1388	3162	3162.0
1389	3172	3172.0
1390	3173	3173.0
1391	3174	3174.0
1392	3175	3175.0
1393	3176	3176.0
1394	3177	3177.0
1395	3178	3178.0
1396	3183	3183.0
1397	3187	3187.0
1398	3188	3188.0
1399	3189	3189.0
1400	3191	3191.0
1401	3194	3194.0
1402	3195	3195.0
1403	3196	3196.0
1404	3201	3201.0
1405	3203	3203.0
1406	3205	3205.0
1407	3206	3206.0
1408	3207	3207.0
1409	3208	3208.0
1410	3209	3209.0
1411	3210	3210.0
1412	3216	3216.0
1413	3225	3225.0
1414	3226	3226.0
1415	3227	3227.0
1416	3230	3230.0
1417	3231	3231.0
1418	3234	3234.0
1419	3236	3236.0
1420	3237	3237.0
1421	3239	3239.0
1422	3240	3240.0
1423	3243	3243.0
1424	3245	3245.0
1425	3246	3246.0
1426	3247	3247.0
1427	3248	3248.0
1428	3249	3249.0
